customer_id,current_income,emi_amount,credit_limit,credit_utilization,income_drop_pct,balance_drop_pct,emi_to_income_ratio,failed_autodebit,discretionary_spend_drop,default_next_30_days,income_stability_index,liquidity_strength_index,debt_pressure_index,behavioral_shift_index,financial_stress_score
124,55310.39282484224,20064,78151,0.4359977794872048,0.23585412377220977,0.5631016468567833,0.2495302410779061,0.0,0.2147748133303426,0,0.23585412377220977,0.5631016468567833,0.2285093401883703,0.2147748133303426,0.31161394655901986
125,93758.4895052021,28067,99429,0.19456960327979916,0.2180054140882887,0.3203435736928443,0.20079341514319984,0.0,0.15656166477832037,0,0.2180054140882887,0.3203435736928443,0.13178767280766635,0.15656166477832037,0.20974676880727833
126,47228.02568417767,29734,130360,0.28988860830820257,0.4573306880164684,0.5367813119272027,0.4546530785475485,0.0,0.014502500502654033,0,0.4573306880164684,0.5367813119272027,0.24818056228525034,0.014502500502654033,0.33634017505858466
127,68480.44443599386,10637,247724,0.41683232345377647,0.3920314518363639,0.40956950955051613,0.09007592075511434,0.0,0.3269938464500726,0,0.3920314518363639,0.40956950955051613,0.16896941473629692,0.3269938464500726,0.327642935912627
128,87218.80291897536,5619,280258,0.3341481925216832,0.3100224721510818,0.44714478284853737,0.02019402020430669,0.0,0.0039013405112096533,0,0.3100224721510818,0.44714478284853737,0.11811407090866329,0.0039013405112096533,0.23510172318686665
129,31972.78666649919,25003,199092,0.9773605523841422,0.8886284249625412,0.7726515963467238,0.5718277865808926,0.5,0.7221999294452096,1,0.8886284249625412,0.7726515963467238,0.6830627796550116,0.7221999294452096,0.7749571073782382
130,41453.77295145949,24149,180064,0.8129520343366925,0.5354671081139063,0.8880470297403665,0.41849839779806625,1.0,0.8794382800173396,0,0.5354671081139063,0.8880470297403665,0.7438168107115862,0.8794382800173396,0.744493748550628
131,142690.44169058825,6132,149003,0.04765340885260522,0.36548544937773997,0.4157847057437399,0.0037045868698156875,0.0,0.02287346858145984,0,0.36548544937773997,0.4157847057437399,0.017119331907473636,0.02287346858145984,0.22244633794241733
132,109495.32246434588,17258,150772,0.0,0.3154452696082011,0.29369795441010876,0.09183250264439521,0.0,0.13875045832313831,0,0.3154452696082011,0.29369795441010876,0.030610834214798405,0.13875045832313831,0.20346086970331478
133,105427.2461107921,10445,84148,0.6694780472336412,0.34705447034665393,0.5306698135282397,0.04682989263840597,0.0,0.13514481730772732,0,0.34705447034665393,0.5306698135282397,0.2387693132906824,0.13514481730772732,0.3235050862702722
134,36302.37883852328,10141,78884,0.9822160138055069,0.7673102011581203,0.7953270674674146,0.18541395647761527,1.0,0.5794999001717577,1,0.7673102011581203,0.7953270674674146,0.7225433234277073,0.5794999001717577,0.725560638105568
135,119690.62293878414,12263,176374,0.20895639574009794,0.3529978805674431,0.6383282420235937,0.04943033831016148,0.0,0.1607332549416059,0,0.3529978805674431,0.6383282420235937,0.08612891135008648,0.1607332549416059,0.31916030350197416
136,109328.1802713977,22951,179887,0.644005495055676,0.3637765414726532,0.5824932373856975,0.13204785028212895,0.0,0.23805287999640573,0,0.3637765414726532,0.5824932373856975,0.25868444844593497,0.23805287999640573,0.36703795989898524
137,64803.53597683288,7763,233887,0.8139695740013546,0.6639069517927483,0.8739007232567773,0.06275795587393909,1.0,0.7022767791750258,1,0.6639069517927483,0.8739007232567773,0.6255758432917645,0.7022767791750258,0.714496583009965
138,134292.38241137168,5887,81802,0.2893547346502063,0.3016344381198863,0.46960451201099895,0.004368036053680004,0.0,0.32672409140366343,0,0.3016344381198863,0.46960451201099895,0.09790759023462876,0.32672409140366343,0.2977131752781055
139,80901.78255334875,10788,279577,0.4043031641281479,0.39030773798564294,0.4058258042328244,0.07317743934336951,0.0,0.025531316155702467,0,0.39030773798564294,0.4058258042328244,0.15916020115717247,0.025531316155702467,0.2634450859743326
140,119407.05821665617,6518,80949,0.00134419280762349,0.3939827783647139,0.24414766960954393,0.01263134511320621,0.0,0.05790549241632582,0,0.3939827783647139,0.24414766960954393,0.004658512640276567,0.05790549241632582,0.19197747755513447
141,34550.88782664137,14369,260904,0.4134202431988428,0.3051258683297573,0.5383608790740289,0.29037056172440107,0.0,0.24638711246747672,0,0.3051258683297573,0.5383608790740289,0.2345969349744146,0.24638711246747672,0.3340546365045334
142,59642.44890549608,13367,120821,0.13346174871618544,0.31533939737623423,0.5267184640047118,0.1429572433482619,0.0,0.2924173487866186,0,0.31533939737623423,0.5267184640047118,0.09213966402148244,0.2924173487866186,0.3077998209767425
143,89616.75596660397,26550,153423,0.3305348877896617,0.3396694308216707,0.47029744165806436,0.1984159697619678,0.0,0.09432080714291668,0,0.3396694308216707,0.47029744165806436,0.17631695251720983,0.09432080714291668,0.2824185892189031
144,138708.74710051855,16949,257234,0.5583591418477685,0.4680560672758053,0.28873187575201176,0.06460172424391825,0.0,0.16637821922406917,0,0.4680560672758053,0.28873187575201176,0.20765362203056226,0.16637821922406917,0.2977888384731989
145,126452.924584733,10738,55668,0.10681874009948011,0.2895927667162824,0.3499059634298324,0.03594758777779202,0.0,0.05336485538466717,0,0.2895927667162824,0.3499059634298324,0.047588775959090716,0.05336485538466717,0.19692448593904893
146,87804.20398043384,7032,216601,0.7474068448911717,0.8901054256006624,0.8065454976198441,0.03223482313194981,0.5,0.5512654722236281,1,0.8901054256006624,0.8065454976198441,0.42654722267437384,0.5512654722236281,0.6855579021984789
147,31345.845836610737,22413,163650,0.49605717257319265,0.25910084893802243,0.22453148509241155,0.5203333249417839,0.0,0.2875837882587118,0,0.25910084893802243,0.22453148509241155,0.33879683250499215,0.2875837882587118,0.2760790917325
148,45246.99471648299,19955,225121,0.8613144413083051,0.8385433872099515,0.89834275295177,0.30970001926888024,0.5,0.7784682491927586,1,0.8385433872099515,0.89834275295177,0.5570048201923951,0.7784682491927586,0.7710935592875784
149,43116.64307444914,24744,265997,0.09566651521691405,0.43643241605772826,0.5249266270656625,0.41183544767317976,0.0,0.2306056163028841,0,0.43643241605772826,0.5249266270656625,0.16916732096336462,0.2306056163028841,0.35057433508515207
150,95462.68212404576,26772,108692,0.31148217548325546,0.3370747388951495,0.41115562230082625,0.18625693893329523,0.0,0.29131733046862557,0,0.3370747388951495,0.41115562230082625,0.16591303813885025,0.29131733046862557,0.3036530528721891
151,56866.802503367166,15738,75963,0.3017188438771587,0.41584999181005045,0.2911077377132011,0.18341823239759672,0.0,0.17102467150096268,0,0.41584999181005045,0.2911077377132011,0.16171235875825182,0.17102467150096268,0.27216495596107093
152,116392.2259828272,7382,230755,0.04450876580357038,0.3126136330366074,0.40177009682242437,0.019424743825864663,0.0,0.2554246099118865,0,0.3126136330366074,0.40177009682242437,0.02131116987647835,0.2554246099118865,0.2506393285680852
153,50145.44820810499,27841,215732,0.5955223724104919,0.07627369231503356,0.3557913880519766,0.39747529320427,0.0,0.1928420843615391,0,0.07627369231503356,0.3557913880519766,0.3309992218715873,0.1928420843615391,0.23314817704770885
154,57058.974555365145,25029,237305,0.2563874966286939,0.26977647325164894,0.5218752447296195,0.30787630665360083,0.0,0.27386710090710287,0,0.26977647325164894,0.5218752447296195,0.18808793442743157,0.27386710090710287,0.313197156946178
155,146432.76221918227,12485,212527,0.6586018003708689,0.3936330528322421,0.12175271105528179,0.03621203186078698,0.0,0.2621571155837792,0,0.3936330528322421,0.12175271105528179,0.2316046107438853,0.2621571155837792,0.2588606694162202
156,78102.46954690851,25324,203939,0.500999286414556,0.29320570010894037,0.4014875668600327,0.2199245725575751,0.0,0.2708273560167197,0,0.29320570010894037,0.4014875668600327,0.2403079529907104,0.2708273560167197,0.30257606119871183
157,76592.96421430327,17031,219509,0.8411281077805959,0.8399623264856618,0.841002760071879,0.14160298956640907,1.0,0.7817273848581844,1,0.8399623264856618,0.841002760071879,0.660910365782335,0.7817273848581844,0.7838124563808889
158,52145.71248743449,26188,279204,0.8966859233071218,0.6760701043159091,0.854331298615793,0.3567346869639791,1.0,0.5550139173036812,1,0.6760701043159091,0.854331298615793,0.7511402034237004,0.5550139173036812,0.7151916902653823
159,114865.4505981542,8716,86182,0.6096449966779485,0.47590209434628783,0.33903728719935694,0.029000594884599003,0.0,0.212921420276955,0,0.47590209434628783,0.33903728719935694,0.2128818638541825,0.212921420276955,0.3233347001226622
160,94309.69168173552,10213,152412,0.46260352232447005,0.2586362888213234,0.33164511423567133,0.05391695236624224,0.0,0.1988332263460552,0,0.2586362888213234,0.33164511423567133,0.17217349156357076,0.1988332263460552,0.24331218336541857
161,113317.09333835254,28596,272138,0.5973744655132331,0.3284429179358715,0.4668891287137271,0.16466245959755807,0.0,0.10190462757283546,0,0.3284429179358715,0.4668891287137271,0.25401230837026373,0.10190462757283546,0.29913916016632625
162,147474.4992886374,6546,229297,0.6532887613245479,0.34852614566887197,0.5415135051393324,0.004790956710070335,0.0,0.056583129743267783,0,0.34852614566887197,0.5415135051393324,0.21935990601153943,0.056583129743267783,0.3060928224370331
163,69724.0229332408,16486,88225,0.6888654548824493,0.689978013707834,0.9270337589339103,0.1524339118665337,1.0,0.681913646466534,1,0.689978013707834,0.9270337589339103,0.6137664555829944,0.681913646466534,0.7285761870348832
164,125148.79335653767,10208,83455,0.24205732115025475,0.3352777806265533,0.41967550673189735,0.03337226593827349,0.0,0.2865243251999703,0,0.3352777806265533,0.41967550673189735,0.09180986236284273,0.2865243251999703,0.28575954150164506
165,53767.953241313706,16151,252166,0.3823609453679681,0.2910794421081099,0.2680850025463714,0.2015845709854965,0.0,0.06163583292363793,0,0.2910794421081099,0.2680850025463714,0.19464850545115486,0.06163583292363793,0.2153343762165421
166,116218.27122517914,26954,139499,0.3944544684330226,0.0,0.19990931411809956,0.14895859332499786,0.0,0.2504772823002592,0,0.0,0.19990931411809956,0.1811376872526735,0.2504772823002592,0.1453572068027451
167,28857.855685764356,15878,52985,0.8137837084553932,0.8491723060984984,0.8840409395924071,0.39363868307879984,0.5,0.8520860660114399,1,0.8491723060984984,0.8840409395924071,0.5691407971780643,0.8520860660114399,0.7884643392244554
168,125595.6844721821,11751,99649,0.15905328299213933,0.4026952709296087,0.2533503503243287,0.042593437964845084,0.0,0.016407709353377778,0,0.4026952709296087,0.2533503503243287,0.06721557365232814,0.016407709353377778,0.20423160414372235
169,109774.40870717884,24692,139037,0.15700843906876344,0.400165957135158,0.4659540485491979,0.14358386341371907,0.0,0.11491811099234425,0,0.400165957135158,0.4659540485491979,0.10019743416082749,0.11491811099234425,0.28457128001652254
170,93215.44351030236,28666,108817,0.45418696466288305,0.3035549230325122,0.5973945994919386,0.20707393743823385,0.0,0.18091114688695706,0,0.3035549230325122,0.5973945994919386,0.2204203007003723,0.18091114688695706,0.33170243133522276
171,126533.15955720456,10366,208395,0.18281174423636476,0.33504926037908256,0.49465421559234335,0.03364615332532304,0.0,0.11369836382016357,0,0.33504926037908256,0.49465421559234335,0.0721526325205626,0.11369836382016357,0.26495616290598395
172,114399.9776887479,12678,278129,0.12766101872257385,0.14976173963390502,0.16578711283401554,0.05586150487174248,0.0,0.061423155747441484,0,0.14976173963390502,0.16578711283401554,0.06117417453143878,0.061423155747441484,0.11395347488102339
173,49547.8134595868,18272,210595,0.5847330189086899,0.46358246286772076,0.22525749129890613,0.25415980560812557,0.0,0.17428362351510823,0,0.46358246286772076,0.22525749129890613,0.27963094150560514,0.17428362351510823,0.30015357176446567
174,70332.28820701397,15178,176503,0.9991759149887425,0.5057425097899522,0.7180061470439225,0.1365653922643127,0.5,0.5158633260693749,0,0.5057425097899522,0.7180061470439225,0.545247102417685,0.5158633260693749,0.5707087305162625
175,60698.68202814548,27484,133639,0.24283161163138006,0.3311855260224533,0.26873211105298167,0.31874824498735654,0.0,0.26849383637600577,0,0.3311855260224533,0.26873211105298167,0.1871932855395789,0.26849383637600577,0.2670357742300773
176,129849.6443230356,13848,295925,0.31854240795188354,0.2698832069624545,0.2328532694728267,0.05265181483799717,0.0,0.13581060206961063,0,0.2698832069624545,0.2328532694728267,0.12373140759662692,0.13581060206961063,0.19727325177002186
177,84724.80269578441,7618,211215,0.7886372203492573,0.7753095863908024,0.6865742616786992,0.03978947509616131,0.5,0.7658569008699486,1,0.7753095863908024,0.6865742616786992,0.44280889848180616,0.7658569008699486,0.6681100461313567
178,38768.09015293965,15637,150260,0.2542562206606797,0.3525929108281843,0.44866265501588365,0.28073664052409725,0.0,0.10541712794036712,0,0.3525929108281843,0.44866265501588365,0.178330953728259,0.10541712794036712,0.28360970102256433
179,83724.94382963765,25450,69229,0.9717197618350228,0.8492606721994694,0.8244093305499856,0.20434291425502946,1.0,0.6626103852945824,1,0.8492606721994694,0.8244093305499856,0.7253542253633508,0.6626103852945824,0.7747411676970914
180,127869.01825376484,17734,161426,0.6681913134958886,0.4205216171500432,0.34326508035001957,0.0772839689492412,0.0,0.06359015283957554,0,0.4205216171500432,0.34326508035001957,0.24849176081504323,0.06359015283957554,0.28681372600419375
181,106004.1763263948,21608,112993,0.8103149157044773,0.6806207170795359,0.7369677157544803,0.12736889331957746,1.0,0.6068421897982619,1,0.6806207170795359,0.7369677157544803,0.6458946030080183,0.6068421897982619,0.6712702327741378
182,90558.69026571646,29816,236098,0.8124896796073169,0.6531010985532029,0.6753075776120596,0.22377159088089604,1.0,0.5816561734940915,1,0.6531010985532029,0.6753075776120596,0.6787537568294043,0.5816561734940915,0.6507768978751451
183,72437.99289494273,21848,70855,0.10807466302081281,0.38419506459040936,0.6144572838383994,0.20252726785656636,0.0,0.19057131718242237,0,0.38419506459040936,0.6144572838383994,0.1035339769591264,0.19057131718242237,0.33287059801298874
184,49947.68346267134,27692,174954,0.9628567613530781,0.8694413791113913,0.9716200587825988,0.39687197160268156,0.5,0.9130895361226298,1,0.8694413791113913,0.9716200587825988,0.6199095776519199,0.9130895361226298,0.841332730066573
185,140599.77969896828,22695,91347,0.015754067623649004,0.41872119172929545,0.25602528179942763,0.09475491509064612,0.0,0.14310371427463006,0,0.41872119172929545,0.25602528179942763,0.03683632757143171,0.14310371427463006,0.2274525027164295
186,39852.69507111065,7176,153306,0.813474651731148,0.8644020713387848,0.7648002842907832,0.1090899280269021,1.0,0.5716834479038659,1,0.8644020713387848,0.7648002842907832,0.64085485991935,0.5716834479038659,0.7250710970349419
187,66770.8565103479,9873,189707,0.8314421735225852,0.699321499059862,0.8054635260298717,0.08433721977031722,1.0,0.7132145532530537,1,0.699321499059862,0.8054635260298717,0.6385931310976342,0.7132145532530537,0.7134535246504458
188,83081.37690721285,21035,159975,0.8457612517445792,0.7760898303247883,0.8137869817470192,0.16530181247231499,1.0,0.9972824429532837,1,0.7760898303247883,0.8137869817470192,0.6703543547389647,0.9972824429532837,0.8033187718095892
189,78926.51749118193,7776,157615,0.6190496971659509,0.48684024224267053,0.39050960945637664,0.046406287610751905,0.0,0.15345486864837346,0,0.48684024224267053,0.39050960945637664,0.2218186615922343,0.15345486864837346,0.32982511416462856
190,44518.88136261291,5609,156244,0.6969230054283613,0.7770507214455248,0.9093779814726279,0.06752307896385021,0.5,0.9937421477426455,1,0.7770507214455248,0.9093779814726279,0.42148202813073715,0.9937421477426455,0.7645786483830278
191,72439.80934198653,9042,99052,0.46925570568095326,0.46957085483561367,0.2861678933952009,0.06662318328962516,0.0,0.25107605379090836,0,0.46957085483561367,0.2861678933952009,0.17862629632352614,0.25107605379090836,0.30728501463854757
192,100147.69849292752,21626,136005,0.9444205736055922,0.7605094105495038,0.8989453873034835,0.13667063517345443,1.0,0.7616320325218312,1,0.7605094105495038,0.8989453873034835,0.6936970695930155,0.7616320325218312,0.7786398438933422
193,157556.3101364347,14663,298709,0.6531592898782459,0.19997839808536608,0.3417192824724634,0.04221138163263908,0.0,0.27765903094700567,0,0.19997839808536608,0.3417192824724634,0.23179022383696166,0.27765903094700567,0.2589027021923672
194,59409.72998809423,15355,65989,0.07121600583145832,0.5167901774639811,0.31125009197700343,0.16935601262642547,0.0,0.037920742424449844,0,0.5167901774639811,0.31125009197700343,0.0801906728192946,0.037920742424449844,0.26048139292315886
195,65895.48740954483,8164,202236,0.07447886074752247,0.20330828846446586,0.5113104590400279,0.06591001671301311,0.0,0.28931644955594477,0,0.20330828846446586,0.5113104590400279,0.04679629248684519,0.28931644955594477,0.258382464332247
196,85124.6201232707,10867,130820,0.8692741141915319,0.7905854710579056,0.9301816337085455,0.06880564624212879,0.5,0.7618572601871298,1,0.7905854710579056,0.9301816337085455,0.47935992014455353,0.7618572601871298,0.7419324818180724
197,36236.74174939432,29495,114550,0.6268748514981519,0.1958032905944244,0.4207937638720224,0.5963843860829017,0.0,0.22399658027887298,0,0.1958032905944244,0.4207937638720224,0.40775307919368453,0.22399658027887298,0.3106770140005286
198,101863.51128948233,11089,237620,0.29642667159953223,0.322607241896356,0.41702685851814925,0.05435451639811394,0.0,0.01599040127842429,0,0.322607241896356,0.41702685851814925,0.11692706266588206,0.01599040127842429,0.23346873312059946
199,92671.93858386776,20882,251283,0.8516312443443532,0.6618596326770827,0.8375118371882491,0.1438901863088295,1.0,0.5400320039056291,1,0.6618596326770827,0.8375118371882491,0.6651738102177276,0.5400320039056291,0.6822357024357448
200,30408.14971801604,23554,207550,0.34858470022547955,0.3929990350450309,0.3831084603040604,0.5661285192652504,0.0,0.33146283223469847,0,0.3929990350450309,0.3831084603040604,0.30490440649691,0.33146283223469847,0.3561954936606916
201,80707.32303141135,11477,106652,0.03145430882445038,0.41835156814609153,0.4022240766044745,0.07998714995578979,0.0,0.3092814450481861,0,0.41835156814609153,0.4022240766044745,0.037147152926746724,0.3092814450481861,0.29720456683627
202,101959.20063119588,23203,208353,0.3936265684132267,0.17933157735628538,0.42030897688300967,0.1456113229062618,0.0,0.03732878945242078,0,0.17933157735628538,0.42030897688300967,0.17974596377316285,0.03732878945242078,0.2112789662614129
203,72659.0015513493,15046,120219,0.6925474896006654,0.6895755393835291,0.8961206152939789,0.129856421093824,1.0,0.5297856594739028,1,0.6895755393835291,0.8961206152939789,0.6074679702314965,0.5297856594739028,0.6887269400912082
204,44977.16577913178,10730,194993,0.20282503802700874,0.3004794667363652,0.5464059172947017,0.1540628777440489,0.0,0.2435436487052271,0,0.3004794667363652,0.5464059172947017,0.11896263859035254,0.2435436487052271,0.3051947087332185
205,73636.92808815467,10014,182447,0.5333092648632944,0.49824984609192985,0.3751582644674035,0.0752104976568814,0.0,0.2449257921744573,0,0.49824984609192985,0.3751582644674035,0.2028399208400586,0.2449257921744573,0.34295965858933597
206,29367.44482496154,21172,129436,0.27284209907211915,0.33538964665328075,0.24887961765795902,0.524877622342455,0.0,0.17369483391734608,0,0.33538964665328075,0.24887961765795902,0.26590657380485805,0.17369483391734608,0.2640524086451577
207,143517.00893378968,27499,152552,0.39788138245766375,0.4297629213320471,0.5149999703338848,0.11796487746682219,0.0,0.19645842120558504,0,0.4297629213320471,0.5149999703338848,0.17194875330816198,0.19645842120558504,0.33995774155124286
208,135821.35669110768,19175,187263,0.6240638411939023,0.37712628520097863,0.41261880063750017,0.07919758383388253,0.0,0.33225214017039184,0,0.37712628520097863,0.41261880063750017,0.23442047500926164,0.33225214017039184,0.3413481325060624
209,42575.49702177265,16452,268206,0.20319721068841096,0.45370618213713754,0.4657205659686804,0.2677236639370474,0.0,0.26055097029999663,0,0.45370618213713754,0.4657205659686804,0.1569736248751528,0.26055097029999663,0.3438955964120989
210,120710.55569728155,22118,72616,0.1330339378599137,0.26067107482348295,0.6008199938607292,0.1115257421822119,0.0,0.2610498436768103,0,0.26067107482348295,0.6008199938607292,0.0815198933473752,0.2610498436768103,0.30099626298443305
211,53303.5552157855,8432,281747,0.7024384295088004,0.7661055051793859,0.8439362814110406,0.09227397598930098,1.0,0.8413124156090989,1,0.7661055051793859,0.8439362814110406,0.5982374684993671,0.8413124156090989,0.7586375721532375
212,61993.98401992411,6462,178848,0.7263334930007392,0.6414910717870113,0.8703598271830402,0.050798773293049486,1.0,0.9299005036762046,1,0.6414910717870113,0.8703598271830402,0.5923774220979295,0.9299005036762046,0.7441117345915867
213,83756.34192246913,5463,213045,0.46685294292590035,0.3337897451747482,0.37361853386591604,0.020809570910829876,0.0,0.1208857245344003,0,0.3337897451747482,0.37361853386591604,0.16255417127891006,0.1208857245344003,0.258357244745511
214,58719.101909732926,24323,178023,0.09326337494103315,0.4017122048762145,0.21552803141948407,0.2890998664757398,0.0,0.0034386373415353968,0,0.4017122048762145,0.21552803141948407,0.127454413805591,0.0034386373415353968,0.2069470002374402
215,59039.98648957148,28308,91984,0.1310788345724963,0.2637592162606856,0.46724800443668485,0.33925633023137214,0.0,0.27334111497713764,0,0.2637592162606856,0.46724800443668485,0.15677838826795615,0.27334111497713764,0.2898025860497935
216,29274.55557178569,8199,155072,0.9152148875159383,0.8526521217777656,0.8182360960124573,0.18597089465238292,0.5,0.8620611117738141,1,0.8526521217777656,0.8182360960124573,0.5337285940561071,0.8620611117738141,0.7661990314052336
217,34590.7933223166,11240,296272,0.9598151152237355,0.8055864501329115,0.8566003409790088,0.22046364706843335,0.5,0.5158353239399613,1,0.8055864501329115,0.8566003409790088,0.5600929207640563,0.5158353239399613,0.6990163152636321
218,129515.64236814862,14017,217619,0.1564335980748573,0.3802553758366926,0.3595008153238133,0.05386633248283911,0.0,0.022599753697469277,0,0.3802553758366926,0.3595008153238133,0.07009997685256547,0.022599753697469277,0.2259967615345963
219,125994.16333926284,10077,82574,0.08294320076845263,0.2172566370307839,0.40434630769465896,0.032152271453221436,0.0,0.023382923499268377,0,0.2172566370307839,0.40434630769465896,0.03836515740722469,0.023382923499268377,0.18053144208455976
220,41203.11794074642,23300,114384,0.7259008332384276,0.6680722976634819,0.9779892526002643,0.4053827181855838,0.5,0.723618067643721,1,0.6680722976634819,0.9779892526002643,0.5437611838080038,0.723618067643721,0.7255829119298558
221,102477.23853300948,6861,55269,0.4154244821483584,0.4402344351609801,0.38834984286558355,0.02213682684044728,0.0,0.1591468250743281,0,0.4402344351609801,0.38834984286558355,0.14585376966293523,0.1591468250743281,0.29745059869528934
222,68988.24356367307,8225,160114,0.13173225432543356,0.29947454060636614,0.3592481283086315,0.06232005739573491,0.0,0.0790437917124904,0,0.29947454060636614,0.3592481283086315,0.06468410390705616,0.0790437917124904,0.21163417857832983
223,36903.27492880984,19130,195343,0.16128051281995842,0.31340745919081586,0.4398635932981575,0.3691682850349549,0.0,0.12882885365767238,0,0.31340745919081586,0.4398635932981575,0.17681626595163777,0.12882885365767238,0.27395797330122806
224,89203.94926970654,21727,82167,0.11133119086924276,0.39545449200704724,0.431667635400153,0.15790652417246084,0.0,0.30542643877710435,0,0.39545449200704724,0.431667635400153,0.08974590501390119,0.30542643877710435,0.31007502046104857
225,107044.98416459716,6552,101272,0.32755258051684927,0.3668353575213977,0.3995836511947916,0.017721555257465833,0.0,0.11710727796536995,0,0.3668353575213977,0.3995836511947916,0.11509137859143836,0.11710727796536995,0.2621408202960508
226,41974.36117562415,5786,250976,0.013403592602316772,0.27357708074525133,0.10413281569123789,0.07663612214972665,0.0,0.02070613141788141,0,0.27357708074525133,0.10413281569123789,0.03001323825068114,0.02070613141788141,0.11975086399263143
227,72087.68027193018,15681,253975,0.7542351286806399,0.6274448646904687,0.746042179652964,0.13788962764359472,1.0,0.8334062869885046,1,0.6274448646904687,0.746042179652964,0.6307082521080782,0.8334062869885046,0.699102324745102
228,101341.05482118228,12067,279167,0.11949375985679489,0.3090186728687598,0.08766430019423038,0.062204709517252064,0.0,0.03592534002276355,0,0.3090186728687598,0.08766430019423038,0.060566156458015656,0.03592534002276355,0.13694828402824213
229,38238.85215851928,17410,145965,0.7776425461797687,0.6104504239682523,0.8070109509235743,0.32067168416624037,0.5,0.8522121147019942,1,0.6104504239682523,0.8070109509235743,0.5327714101153364,0.8522121147019942,0.6885231403906023
230,40337.52529947314,21855,200396,0.911287623055417,0.8540639333825035,0.8689083062038889,0.38717288422880414,1.0,0.5960025356463349,1,0.8540639333825035,0.8689083062038889,0.7661535024280738,0.5960025356463349,0.7841851393020087
231,153861.99240936915,11795,220824,0.6179719125115544,0.1781976947597072,0.36862868284850614,0.029599843899743003,0.0,0.1673584410134767,0,0.1781976947597072,0.36862868284850614,0.21585725213709914,0.1673584410134767,0.23305248037700882
232,43807.06726219583,17697,96501,0.07109749040969215,0.34327812281387965,0.5938799954973455,0.28121996767753754,0.0,0.2790820496865571,0,0.34327812281387965,0.5938799954973455,0.11743915269574323,0.2790820496865571,0.3366296338297475
233,84374.7188475674,14513,101482,0.38687243450986525,0.3998940914663747,0.5497005262539253,0.10289651805224789,0.0,0.1902082997193332,0,0.3998940914663747,0.5497005262539253,0.16325631752070438,0.1902082997193332,0.3362490983274365
234,74292.94140369812,23519,187799,0.6193092523708588,0.2589813483215194,0.4561262819795857,0.2140286808628657,0.0,0.018611477609189193,0,0.2589813483215194,0.4561262819795857,0.27777931107790815,0.018611477609189193,0.2648930982826671
235,68398.01115314531,25536,146367,0.23164546794252439,0.3307227144532608,0.46427618160152934,0.257672230792415,0.0,0.01160697164425234,0,0.3307227144532608,0.46427618160152934,0.16310589957831315,0.01160697164425234,0.25838372895978934
236,138926.87144426204,26691,205976,0.2498242591327164,0.3842339348839762,0.537592595843203,0.11836055287031685,0.0,0.0695597181387853,0,0.3842339348839762,0.537592595843203,0.12272827066767773,0.0695597181387853,0.2942623407206701
237,139280.63134486257,16196,267508,0.5469807999601088,0.3129249139943532,0.42695560429431945,0.06005997527162541,0.0,0.29500750139764176,0,0.3129249139943532,0.42695560429431945,0.20234692507724475,0.29500750139764176,0.31020460682072537
238,48186.0088934268,12688,191835,0.4946639426655592,0.6199318638914905,0.45846397555430063,0.17308715421362933,0.0,0.021135426151796297,0,0.6199318638914905,0.45846397555430063,0.22258369895972951,0.021135426151796297,0.36046856302631386
239,101156.63508933378,9277,267394,0.49722514676930724,0.24833737128847913,0.17365934520962273,0.041169065807334156,0.0,0.0759924690302427,0,0.24833737128847913,0.17365934520962273,0.17946473752554715,0.0759924690302427,0.17798072587638475
240,77943.32169538277,12795,61332,0.77384074136635,0.6080825803668448,0.8790132264576602,0.09686289184134736,0.5,0.750995982266561,1,0.6080825803668448,0.8790132264576602,0.45690121106923237,0.750995982266561,0.6666025799450888
241,109260.42116864896,26168,212171,0.27940521995297046,0.359041054624091,0.438666845028429,0.1547821716485484,0.0,0.29251048767638843,0,0.359041054624091,0.438666845028429,0.14472913053383962,0.29251048767638843,0.3120634078130722
242,99654.98069240214,12865,258726,0.2228515222085823,0.24119343690210282,0.4266969612247512,0.06990917564605179,0.0,0.31323981412660584,0,0.24119343690210282,0.4266969612247512,0.09758689928487803,0.31323981412660584,0.26607695902335937
243,64813.42649094013,9150,161369,0.31326741561190247,0.293521550706843,0.412001244851763,0.07919478596799784,0.0,0.2018739942923202,0,0.293521550706843,0.412001244851763,0.13082073385996676,0.2018739942923202,0.26413675874844933
244,61357.89428023675,28722,80270,0.17596041455713562,0.3562546089200174,0.4788332981551049,0.33051915150281846,0.0,0.15731523270655415,0,0.3562546089200174,0.4788332981551049,0.16882652201998471,0.15731523270655415,0.30025438426108847
245,103349.9570691896,19021,292744,0.5319286480359176,0.37777750965482754,0.5173158343616175,0.11215063928122418,0.0,0.2083151118907304,0,0.37777750965482754,0.5173158343616175,0.21469309577238058,0.2083151118907304,0.3379985078080938
246,96485.01754243806,27738,124231,0.5705512137134172,0.46436757464401224,0.34038190892131115,0.19166914123899767,0.0,0.2723201452912243,0,0.46436757464401224,0.34038190892131115,0.25407345165080497,0.2723201452912243,0.3423881415944776
247,125332.22129124,13400,202192,0.121936510445111,0.1935422038789702,0.3681888834993626,0.05285892791773548,0.0,0.17085619263486815,0,0.1935422038789702,0.3681888834993626,0.058265146120948824,0.17085619263486815,0.19884740709574253
